"Full_name","SP","FG","Habitat","drainage","Sex","Fish_w_g","Length","T_Length","SampleWeight","d15N","d15N_sd","d13C","d13C_sd","EN","EC","Date_Collected","Date.Processed","d13Cb","CNratio","d15Nb","d15N.Gr","d15N.Sh","d13C.Gr","d13C.Sh"
"El_Cedro-HP-Q","K","Killifish","KGP","Guanapo","F",0.741,35.3,43.73,0.845,7.465806611,0.11936043,-26.27154061,0.135791825,12.21884286,45.94427143,"5/3/2017","5/4/2017",-28.427068475,3.760116401,3.228722647,4.513091803,1.944353492,-28.72162437,-28.13251258
"El_Cedro-HP-R","K","Killifish","KGP","Guanapo","F",0.685,33.4,41.68,0.833,8.137418044,0.159065143,-25.22220603,0.08716597,11.80268571,40.92667143,"5/3/2017","5/4/2017",-28.427068475,3.467572756,3.228722647,4.513091803,1.944353492,-28.72162437,-28.13251258
"El_Cedro-HP-S","K","Killifish","KGP","Guanapo","F",0.966,38.87,49.03,0.81,7.959350421,0.159065143,-25.46005302,0.08716597,10.55108571,35.64087143,"5/3/2017","5/4/2017",-28.427068475,3.377934024,3.228722647,4.513091803,1.944353492,-28.72162437,-28.13251258
"El_Cedro-HP-T","K","Killifish","KGP","Guanapo","F",0.872,36.97,45.97,0.869,7.139088066,0.170974867,-25.5165307,0.098426474,11.64022,39.71148,"5/3/2017","5/4/2017",-28.427068475,3.411574695,3.228722647,4.513091803,1.944353492,-28.72162437,-28.13251258
"El_Cedro-HP-U","K","Killifish","KGP","Guanapo","M",0.905,36.51,44.48,0.778,6.839719468,0.170974867,-25.83760937,0.098426474,11.26922,40.21668,"5/3/2017","5/4/2017",-28.427068475,3.568719042,3.228722647,4.513091803,1.944353492,-28.72162437,-28.13251258
"El_Cedro-HP-V","K","Killifish","KGP","Guanapo","M",1.153,39.58,49.24,0.705,7.098958658,0.159065143,-25.98741378,0.08716597,10.86348571,43.78127143,"5/3/2017","5/4/2017",-28.427068475,4.030131081,3.228722647,4.513091803,1.944353492,-28.72162437,-28.13251258
"El_Cedro-HP-W","K","Killifish","KGP","Guanapo","F",1.44,43.88,54.6,0.78,7.437506906,0.159065143,-25.69189749,0.08716597,11.83578571,40.56447143,"5/3/2017","5/4/2017",-28.427068475,3.427273221,3.228722647,4.513091803,1.944353492,-28.72162437,-28.13251258
"El_Cedro-HP-X","K","Killifish","KGP","Guanapo","M",1.41,42.65,52.17,0.726,7.962023441,0.170974867,-24.33709419,0.098426474,11.57182,37.37218,"5/3/2017","5/4/2017",-28.427068475,3.22958532,3.228722647,4.513091803,1.944353492,-28.72162437,-28.13251258
"El_Cedro-HP-Y","K","Killifish","KGP","Guanapo","M",1.858,47.33,58.11,0.93,7.251588797,0.11936043,-26.22950119,0.135791825,11.37744286,45.99037143,"5/3/2017","5/4/2017",-28.427068475,4.042241478,3.228722647,4.513091803,1.944353492,-28.72162437,-28.13251258
"El_Cedro-HP-Z","K","Killifish","KGP","Guanapo","F",1.63,47.51,57.18,0.749,7.459994886,0.159065143,-25.75580088,0.08716597,11.05578571,43.75067143,"5/3/2017","5/4/2017",-28.427068475,3.957264781,3.228722647,4.513091803,1.944353492,-28.72162437,-28.13251258
"El_Cedro-KO-A","K","Killifish","KO","Guanapo","J",0.089,17.34,21.72,0.648,5.868873924,0.072273015,-27.46524649,0.069769955,11.55306429,38.40625714,"5/2/2017","5/3/2017",-29.145969205,3.324335102,2.370969502,3.435434695,1.306504308,-30.26065752,-28.03128089
"El_Cedro-KO-AA","K","Killifish","KO","Guanapo","M",2.993,54.26,66.21,0.855,8.239881581,0.051842159,-26.11002749,0.084429435,13.17711375,45.0759,"5/2/2017","5/3/2017",-29.145969205,3.420771867,2.370969502,3.435434695,1.306504308,-30.26065752,-28.03128089
"El_Cedro-KO-B","K","Killifish","KO","Guanapo","J",0.073,15.74,19.74,0.313,7.230434764,0.221125955,-26.75343049,0.119900237,11.93963333,38.85226667,"5/2/2017","5/3/2017",-29.145969205,3.254058612,2.370969502,3.435434695,1.306504308,-30.26065752,-28.03128089
"El_Cedro-KO-BB","K","Killifish","KO","Guanapo","F",1.222,41.79,50.38,0.279,6.834152785,0.178537094,-26.40917653,0.146533389,9.91101,35.14777,"5/2/2017","5/3/2017",-29.145969205,3.546335843,2.370969502,3.435434695,1.306504308,-30.26065752,-28.03128089
"El_Cedro-KO-C","K","Killifish","KO","Guanapo","J",0.05,13.34,16.5,0.248,6.236194151,0.221125955,-30.68722746,0.119900237,11.08543333,38.20906667,"5/2/2017","5/3/2017",-29.145969205,3.446781512,2.370969502,3.435434695,1.306504308,-30.26065752,-28.03128089
"El_Cedro-KO-CC","K","Killifish","KO","Guanapo","F",2.686,52.94,64.23,0.371,8.748870705,0.209509668,-25.87573773,0.159752949,13.22008462,40.89310769,"5/2/2017","5/3/2017",-29.145969205,3.093256124,2.370969502,3.435434695,1.306504308,-30.26065752,-28.03128089
"El_Cedro-KO-D","K","Killifish","KO","Guanapo","J",0.189,22.21,27.15,0.593,6.654371757,0.11936043,-26.62692154,0.135791825,12.04294286,41.46417143,"5/2/2017","5/3/2017",-29.145969205,3.443026503,2.370969502,3.435434695,1.306504308,-30.26065752,-28.03128089
"El_Cedro-KO-DD","K","Killifish","KO","Guanapo","M",3.524,58.53,67.18,0.474,8.05856969,0.178537094,-26.13204408,0.146533389,12.27801,40.93417,"5/2/2017","5/3/2017",-29.145969205,3.333941738,2.370969502,3.435434695,1.306504308,-30.26065752,-28.03128089
"El_Cedro-KO-E","K","Killifish","KO","Guanapo","F",0.181,22.61,27.61,0.745,7.581691156,0.11936043,-25.95253684,0.135791825,12.46124286,43.99097143,"5/2/2017","5/3/2017",-29.145969205,3.530223424,2.370969502,3.435434695,1.306504308,-30.26065752,-28.03128089
"El_Cedro-KO-EE","K","Killifish","KO","Guanapo","F",3.385,57.78,70.39,0.35,8.408126839,0.070042794,-25.96773912,0.138004054,11.6554875,38.621675,"5/2/2017","5/3/2017",-29.145969205,3.313604429,2.370969502,3.435434695,1.306504308,-30.26065752,-28.03128089
"El_Cedro-KO-F","K","Killifish","KO","Guanapo","J",0.056,15.51,18.39,0.353,7.678622603,0.221125955,-27.04047606,0.119900237,11.83063333,37.97686667,"5/2/2017","5/3/2017",-29.145969205,3.210045109,2.370969502,3.435434695,1.306504308,-30.26065752,-28.03128089
"El_Cedro-KO-FF","K","Killifish","KO","Guanapo","F",5.241,66.11,79.1,0.466,8.671731176,0.070042794,-25.13179893,0.138004054,9.3607675,30.423875,"5/2/2017","5/3/2017",-29.145969205,3.250147491,2.370969502,3.435434695,1.306504308,-30.26065752,-28.03128089
"El_Cedro-KO-G","K","Killifish","KO","Guanapo","J",0.221,23.2,29.27,0.514,7.328461582,0.178537094,-27.73148242,0.146533389,9.38891,31.85977,"5/2/2017","5/3/2017",-29.145969205,3.393340654,2.370969502,3.435434695,1.306504308,-30.26065752,-28.03128089
"El_Cedro-KO-GG","K","Killifish","KO","Guanapo","F",3.841,61.51,73.02,0.482,8.105624272,0.070042794,-26.15448,0.138004054,9.7657875,33.253175,"5/2/2017","5/3/2017",-29.145969205,3.40506846,2.370969502,3.435434695,1.306504308,-30.26065752,-28.03128089
"El_Cedro-KO-H","K","Killifish","KO","Guanapo","J",0.066,17.31,21.65,0.311,6.168947803,0.221125955,-28.18670807,0.119900237,10.09323333,32.70066667,"5/2/2017","5/3/2017",-29.145969205,3.239860368,2.370969502,3.435434695,1.306504308,-30.26065752,-28.03128089
"El_Cedro-KO-I","K","Killifish","KO","Guanapo","J",0.155,21.47,25.77,0.502,5.762854599,0.209509668,-26.73384644,0.159752949,11.40668462,38.56590769,"5/2/2017","5/3/2017",-29.145969205,3.380991848,2.370969502,3.435434695,1.306504308,-30.26065752,-28.03128089
"El_Cedro-KO-J","K","Killifish","KO","Guanapo","F",0.31,26.52,32.88,0.794,6.152600641,0.072273015,-26.97484014,0.069769955,12.13616429,40.82215714,"5/2/2017","5/3/2017",-29.145969205,3.363678686,2.370969502,3.435434695,1.306504308,-30.26065752,-28.03128089
"El_Cedro-KO-K","K","Killifish","KO","Guanapo","M",0.305,26.58,32.6,0.403,5.213553879,0.178537094,-26.43041047,0.146533389,11.31001,37.92987,"5/2/2017","5/3/2017",-29.145969205,3.35365486,2.370969502,3.435434695,1.306504308,-30.26065752,-28.03128089
"El_Cedro-KO-L","K","Killifish","KO","Guanapo","F",0.62,33.71,40.97,0.635,7.134093545,0.072273015,-26.09133836,0.069769955,11.13916429,34.33455714,"5/2/2017","5/3/2017",-29.145969205,3.082327925,2.370969502,3.435434695,1.306504308,-30.26065752,-28.03128089
"El_Cedro-KO-M","K","Killifish","KO","Guanapo","M",0.256,24.74,30.8,0.731,7.566434296,0.183547987,-26.83146073,0.080768958,11.9977375,42.876525,"5/2/2017","5/3/2017",-29.145969205,3.573717545,2.370969502,3.435434695,1.306504308,-30.26065752,-28.03128089
"El_Cedro-KO-N","K","Killifish","KO","Guanapo","F",0.359,27.4,33.51,0.309,6.730381717,0.178537094,-26.78466792,0.146533389,8.93865,32.46737,"5/2/2017","5/3/2017",-29.145969205,3.632245361,2.370969502,3.435434695,1.306504308,-30.26065752,-28.03128089
"El_Cedro-KO-O","K","Killifish","KO","Guanapo","F",0.385,28.86,35.09,0.701,6.078057327,0.11936043,-27.55254725,0.135791825,12.33384286,42.79567143,"5/2/2017","5/3/2017",-29.145969205,3.469775959,2.370969502,3.435434695,1.306504308,-30.26065752,-28.03128089
"El_Cedro-KO-P","K","Killifish","KO","Guanapo","F",0.729,34.77,42.82,0.452,7.083144292,0.178537094,-27.32814644,0.146533389,7.90798,26.68507,"5/2/2017","5/3/2017",-29.145969205,3.374448342,2.370969502,3.435434695,1.306504308,-30.26065752,-28.03128089
"El_Cedro-KO-Q","K","Killifish","KO","Guanapo","M",0.659,33.89,41.56,0.326,7.436998387,0.209509668,-28.09843465,0.159752949,11.95678462,38.38960769,"5/2/2017","5/3/2017",-29.145969205,3.210696598,2.370969502,3.435434695,1.306504308,-30.26065752,-28.03128089
"El_Cedro-KO-R","K","Killifish","KO","Guanapo","F",0.71,34.91,42.58,0.33,6.327870603,0.178537094,-26.31755244,0.146533389,9.88751,30.66187,"5/2/2017","5/3/2017",-29.145969205,3.101070947,2.370969502,3.435434695,1.306504308,-30.26065752,-28.03128089
"El_Cedro-KO-S","K","Killifish","KO","Guanapo","F",0.864,37.54,45.46,0.37,6.210978018,0.178537094,-27.15648484,0.146533389,9.01046,30.53187,"5/2/2017","5/3/2017",-29.145969205,3.38849182,2.370969502,3.435434695,1.306504308,-30.26065752,-28.03128089
"El_Cedro-KO-T","K","Killifish","KO","Guanapo","M",0.924,37.78,45.58,0.364,6.065788373,0.178537094,-26.15224311,0.146533389,9.2067,31.13697,"5/2/2017","5/3/2017",-29.145969205,3.38199029,2.370969502,3.435434695,1.306504308,-30.26065752,-28.03128089
"El_Cedro-KO-U","K","Killifish","KO","Guanapo","M",1.145,40.89,49.52,0.42,7.723400433,0.209509668,-26.04033812,0.159752949,12.18018462,40.22630769,"5/2/2017","5/3/2017",-29.145969205,3.302602462,2.370969502,3.435434695,1.306504308,-30.26065752,-28.03128089
"El_Cedro-KO-V","K","Killifish","KO","Guanapo","F",1.474,43.25,52.89,0.819,7.932523147,0.072273015,-26.23073922,0.069769955,11.70476429,37.89605714,"5/2/2017","5/3/2017",-29.145969205,3.237660855,2.370969502,3.435434695,1.306504308,-30.26065752,-28.03128089
"El_Cedro-KO-W","K","Killifish","KO","Guanapo","M",1.136,38.73,48.81,0.408,7.403219445,0.178537094,-26.8250715,0.146533389,10.22461,34.06817,"5/2/2017","5/3/2017",-29.145969205,3.331977454,2.370969502,3.435434695,1.306504308,-30.26065752,-28.03128089
"El_Cedro-KO-X","K","Killifish","KO","Guanapo","M",1.658,44.28,54.21,0.35,7.250614062,0.178537094,-25.53588917,0.146533389,8.61344,27.66957,"5/2/2017","5/3/2017",-29.145969205,3.212371596,2.370969502,3.435434695,1.306504308,-30.26065752,-28.03128089
"El_Cedro-KO-Y","K","Killifish","KO","Guanapo","F",1.503,43.86,54.03,0.486,7.939242896,0.209509668,-25.29717221,0.159752949,12.61458462,39.66130769,"5/2/2017","5/3/2017",-29.145969205,3.144083527,2.370969502,3.435434695,1.306504308,-30.26065752,-28.03128089
"El_Cedro-KO-Z","K","Killifish","KO","Guanapo","F",2.174,49.26,60.54,0.772,8.1613346,0.051842159,-25.71075916,0.084429435,13.10841375,44.6684,"5/2/2017","5/3/2017",-29.145969205,3.407612916,2.370969502,3.435434695,1.306504308,-30.26065752,-28.03128089
"Endler-KG-1","G","Guppy","KG.old","Aripo","F",0.348,24.06,NA,0.227,5.630288829,0.36813125,-27.11087296,0.128553567,10.7713,43.79035455,"3/15/2017","3/15/2017",-30.6258108,4.065466058,1.533001428,3.144453801,-0.078450944,-33.3550398,-27.8965818
"Endler-KG-10","G","Guppy","KG.old","Aripo","F",0.111,17.22,NA,0.479,5.980625307,0.178618678,-31.57006995,0.165119009,10.39914,36.70166364,"3/15/2017","3/15/2017",-30.6258108,3.529297965,1.533001428,3.144453801,-0.078450944,-33.3550398,-27.8965818
"Endler-KG-11","G","Guppy","KG.old","Aripo","F",0.082,15.69,NA,0.74,6.253575812,0.17537733,-27.4700602,0.141761925,10.25635,36.763075,"3/15/2017","3/15/2017",-30.6258108,3.584420871,1.533001428,3.144453801,-0.078450944,-33.3550398,-27.8965818
"Endler-KG-12","G","Guppy","KG.old","Aripo","F",0.092,16.72,NA,0.36,5.984028813,0.36813125,-28.07863901,0.128553567,9.50066,38.15365455,"3/15/2017","3/15/2017",-30.6258108,4.015895164,1.533001428,3.144453801,-0.078450944,-33.3550398,-27.8965818
"Endler-KG-13","G","Guppy","KG.old","Aripo","F",0.137,18.11,NA,0.358,6.26058991,0.178618678,-28.41735343,0.165119009,10.21574,38.86606364,"3/15/2017","3/15/2017",-30.6258108,3.804527488,1.533001428,3.144453801,-0.078450944,-33.3550398,-27.8965818
"Endler-KG-14","G","Guppy","KG.old","Aripo","M",0.081,15.64,NA,0.987,6.186595233,0.17537733,-29.70266507,0.141761925,10.54895,40.278275,"3/15/2017","3/15/2017",-30.6258108,3.818225985,1.533001428,3.144453801,-0.078450944,-33.3550398,-27.8965818
"Endler-KG-15","G","Guppy","KG.old","Aripo","M",0.065,14.65,NA,0.259,5.738769633,0.178618678,-30.63047152,0.165119009,9.64814,38.25976364,"3/15/2017","3/15/2017",-30.6258108,3.965506682,1.533001428,3.144453801,-0.078450944,-33.3550398,-27.8965818
"Endler-KG-16","G","Guppy","KG.old","Aripo","M",0.064,14.31,NA,0.261,5.775472327,0.178618678,-29.41024137,0.165119009,9.82614,39.61076364,"3/15/2017","3/15/2017",-30.6258108,4.031162149,1.533001428,3.144453801,-0.078450944,-33.3550398,-27.8965818
"Endler-KG-17","G","Guppy","KG.old","Aripo","J",0.063,14.26,NA,0.725,4.438879525,0.17537733,-26.55826776,0.141761925,11.16635,39.221575,"3/15/2017","3/15/2017",-30.6258108,3.512479458,1.533001428,3.144453801,-0.078450944,-33.3550398,-27.8965818
"Endler-KG-18","G","Guppy","KG.old","Aripo","J",0.058,13.96,NA,0.893,5.232758484,0.17537733,-28.86020342,0.141761925,11.05645,39.583575,"3/15/2017","3/15/2017",-30.6258108,3.58013422,1.533001428,3.144453801,-0.078450944,-33.3550398,-27.8965818
"Endler-KG-19","G","Guppy","KG.old","Aripo","M",0.089,15.66,NA,0.351,6.24799088,0.178618678,-29.8418403,0.165119009,9.65594,36.61096364,"3/15/2017","3/15/2017",-30.6258108,3.791548377,1.533001428,3.144453801,-0.078450944,-33.3550398,-27.8965818
"Endler-KG-2","G","Guppy","KG.old","Aripo","F",0.17,20.2,NA,0.741,6.922325493,0.14433061,-30.61169304,0.046300781,10.54128571,40.23448571,"3/15/2017","3/15/2017",-30.6258108,3.81684804,1.533001428,3.144453801,-0.078450944,-33.3550398,-27.8965818
"Endler-KG-20","G","Guppy","KG.old","Aripo","F",0.042,12.82,NA,0.971,5.745901325,0.17537733,-28.3239629,0.141761925,10.92895,38.413775,"3/15/2017","3/15/2017",-30.6258108,3.514864191,1.533001428,3.144453801,-0.078450944,-33.3550398,-27.8965818
"Endler-KG-21","G","Guppy","KG.old","Aripo","F",0.027,10.92,NA,0.296,5.577175327,0.178618678,-27.93593416,0.165119009,10.94174,37.51546364,"3/15/2017","3/15/2017",-30.6258108,3.428656104,1.533001428,3.144453801,-0.078450944,-33.3550398,-27.8965818
"Endler-KG-23","G","Guppy","KG.old","Aripo","F",0.024,10.14,NA,0.404,5.654672272,0.113189511,-29.21775558,0.094978363,11.39427143,44.53982857,"3/15/2017","3/15/2017",-30.6258108,3.908966787,1.533001428,3.144453801,-0.078450944,-33.3550398,-27.8965818
"Endler-KG-26","G","Guppy","KG.old","Aripo","F",0.018,9.86,NA,0.916,5.26511911,0.17537733,-27.74822261,0.141761925,3.64487,13.176275,"3/15/2017","3/15/2017",-30.6258108,3.615019191,1.533001428,3.144453801,-0.078450944,-33.3550398,-27.8965818
"Endler-KG-27","G","Guppy","KG.old","Aripo","F",0.029,11.5,NA,0.365,5.661428438,0.17537733,-27.42762212,0.141761925,10.44535,36.221275,"3/15/2017","3/15/2017",-30.6258108,3.467693758,1.533001428,3.144453801,-0.078450944,-33.3550398,-27.8965818
"Endler-KG-28","G","Guppy","KG.old","Aripo","F",0.02,10.07,NA,0.246,4.917762809,0.178618678,-29.57455195,0.165119009,10.34504,35.68506364,"3/15/2017","3/15/2017",-30.6258108,3.449485322,1.533001428,3.144453801,-0.078450944,-33.3550398,-27.8965818
"Endler-KG-3","G","Guppy","KG.old","Aripo","F",0.251,21.83,NA,0.758,6.211822206,0.14433061,-28.73812461,0.046300781,9.463195714,39.41928571,"3/15/2017","3/15/2017",-30.6258108,4.165536348,1.533001428,3.144453801,-0.078450944,-33.3550398,-27.8965818
"Endler-KG-4","G","Guppy","KG.old","Aripo","F",0.15,19.18,NA,0.905,6.090751861,0.17537733,-29.78285313,0.141761925,9.65856,32.719075,"3/15/2017","3/15/2017",-30.6258108,3.387572785,1.533001428,3.144453801,-0.078450944,-33.3550398,-27.8965818
"Endler-KG-5","G","Guppy","KG.old","Aripo","F",0.18,19.98,NA,0.355,6.178094546,0.36813125,-32.68970939,0.128553567,10.1888,36.89525455,"3/15/2017","3/15/2017",-30.6258108,3.621157992,1.533001428,3.144453801,-0.078450944,-33.3550398,-27.8965818
"Endler-KG-7","G","Guppy","KG.old","Aripo","F",0.215,21.62,NA,0.778,6.145109902,0.17537733,-30.34202546,0.141761925,10.62065,39.887775,"3/15/2017","3/15/2017",-30.6258108,3.755681149,1.533001428,3.144453801,-0.078450944,-33.3550398,-27.8965818
"Endler-KG-8","G","Guppy","KG.old","Aripo","F",0.143,19.16,NA,0.555,6.105815919,0.113189511,-29.61710982,0.094978363,12.18717143,42.99662857,"3/15/2017","3/15/2017",-30.6258108,3.528023613,1.533001428,3.144453801,-0.078450944,-33.3550398,-27.8965818
"Endler-KG-9","G","Guppy","KG.old","Aripo","F",0.191,20.1,NA,0.63,6.381000717,0.14433061,-31.26866697,0.046300781,10.39448571,40.14098571,"3/15/2017","3/15/2017",-30.6258108,3.861757745,1.533001428,3.144453801,-0.078450944,-33.3550398,-27.8965818
"Endler-KG-A","K","Killifish","KG.old","Aripo","F",3.681,60.6,71.83,0.896,7.474065298,0.11936043,-26.10764684,0.135791825,12.57004286,42.72507143,"3/20/2017","3/21/2017",-30.6258108,3.398959885,1.533001428,3.144453801,-0.078450944,-33.3550398,-27.8965818
"Endler-KG-AA","K","Killifish","KG.old","Aripo","J",0.041,13.2,16.4,0.37,5.822924233,0.178618678,-27.77501475,0.165119009,9.15606,39.30646364,"3/20/2017","3/21/2017",-30.6258108,4.292945179,1.533001428,3.144453801,-0.078450944,-33.3550398,-27.8965818
